"Date","Price","Open","High","Low","Change %"
"Nov 22, 2019","8,676.000","8,676.000","8,676.000","8,676.000","-0.31%"
"Nov 21, 2019","8,703.000","8,703.000","8,703.000","8,703.000","0.21%"
"Nov 20, 2019","8,685.000","8,685.000","8,685.000","8,685.000","0.03%"
"Nov 19, 2019","8,682.000","8,682.000","8,682.000","8,682.000","0.06%"
"Nov 18, 2019","8,677.000","8,677.000","8,677.000","8,677.000","-0.01%"
"Nov 15, 2019","8,678.000","8,678.000","8,678.000","8,678.000","0.37%"
"Nov 14, 2019","8,646.000","8,646.000","8,646.000","8,646.000","0.61%"
"Nov 13, 2019","8,594.000","8,594.000","8,594.000","8,594.000","-0.46%"
"Nov 12, 2019","8,634.000","8,634.000","8,634.000","8,634.000","-0.38%"
"Nov 11, 2019","8,667.000","8,667.000","8,667.000","8,667.000","-1.37%"
"Nov 08, 2019","8,787.000","8,787.000","8,787.000","8,787.000","-0.13%"
"Nov 07, 2019","8,798.000","8,798.000","8,798.000","8,798.000","-0.18%"
"Nov 06, 2019","8,814.000","8,814.000","8,814.000","8,814.000","-1.37%"
"Nov 05, 2019","8,936.000","8,936.000","8,936.000","8,936.000","-0.15%"
"Nov 01, 2019","8,949.000","8,949.000","8,949.000","8,949.000","1.23%"
"Oct 31, 2019","8,840.000","8,840.000","8,840.000","8,840.000","0.34%"
"Oct 30, 2019","8,810.000","8,810.000","8,810.000","8,810.000","-0.36%"
"Oct 29, 2019","8,842.000","8,842.000","8,842.000","8,842.000","-1.39%"
"Oct 28, 2019","8,967.000","8,967.000","8,967.000","8,967.000","1.13%"
"Oct 25, 2019","8,867.000","8,867.000","8,867.000","8,867.000","0.12%"
"Oct 24, 2019","8,856.000","8,856.000","8,856.000","8,856.000","0.60%"
"Oct 23, 2019","8,803.000","8,803.000","8,803.000","8,803.000","-0.34%"
"Oct 21, 2019","8,833.000","8,833.000","8,833.000","8,833.000","-0.19%"
"Oct 18, 2019","8,850.000","8,850.000","8,850.000","8,850.000","0.50%"
"Oct 17, 2019","8,806.000","8,806.000","8,806.000","8,806.000","-0.20%"
"Oct 16, 2019","8,824.000","8,824.000","8,824.000","8,824.000","-0.20%"
"Oct 15, 2019","8,842.000","8,842.000","8,842.000","8,842.000","-0.32%"
"Oct 11, 2019","8,870.000","8,870.000","8,870.000","8,870.000","-0.82%"
"Oct 10, 2019","8,943.000","8,943.000","8,943.000","8,943.000","0.08%"
"Oct 09, 2019","8,936.000","8,936.000","8,936.000","8,936.000","0.29%"
"Oct 08, 2019","8,910.000","8,910.000","8,910.000","8,910.000","0.13%"
"Oct 07, 2019","8,898.000","8,898.000","8,898.000","8,898.000","-1.20%"
"Oct 04, 2019","9,006.000","9,006.000","9,006.000","9,006.000","1.60%"
"Oct 03, 2019","8,864.000","8,864.000","8,864.000","8,864.000","1.26%"
"Oct 02, 2019","8,754.000","8,754.000","8,754.000","8,754.000","-0.76%"
"Oct 01, 2019","8,821.000","8,821.000","8,821.000","8,821.000","-0.33%"
"Sep 30, 2019","8,850.000","8,850.000","8,850.000","8,850.000","-1.12%"
"Sep 27, 2019","8,950.000","8,950.000","8,950.000","8,950.000","-1.43%"
"Sep 26, 2019","9,080.000","9,080.000","9,080.000","9,080.000","0.50%"
"Sep 25, 2019","9,035.000","9,035.000","9,035.000","9,035.000","-0.10%"
"Sep 24, 2019","9,044.000","9,044.000","9,044.000","9,044.000","1.46%"
"Sep 20, 2019","8,914.000","8,914.000","8,914.000","8,914.000","-0.31%"
"Sep 19, 2019","8,942.000","8,942.000","8,942.000","8,942.000","0.22%"
"Sep 18, 2019","8,922.000","8,922.000","8,922.000","8,922.000","0.31%"
"Sep 17, 2019","8,894.000","8,894.000","8,894.000","8,894.000","-1.36%"
"Sep 13, 2019","9,017.000","9,017.000","9,017.000","9,017.000","1.66%"
"Sep 12, 2019","8,870.000","8,870.000","8,870.000","8,870.000","-0.39%"
"Sep 11, 2019","8,905.000","8,905.000","8,905.000","8,905.000","-0.75%"
"Sep 10, 2019","8,972.000","8,972.000","8,972.000","8,972.000","-1.10%"
"Sep 09, 2019","9,072.000","9,072.000","9,072.000","9,072.000","-0.37%"
"Sep 06, 2019","9,106.000","9,106.000","9,106.000","9,106.000","-1.11%"
"Sep 05, 2019","9,208.000","9,208.000","9,208.000","9,208.000","0.52%"
"Sep 04, 2019","9,160.000","9,160.000","9,160.000","9,160.000","0.74%"
"Sep 03, 2019","9,093.000","9,093.000","9,093.000","9,093.000","-0.16%"
"Sep 02, 2019","9,108.000","9,108.000","9,108.000","9,108.000","-0.75%"
"Aug 30, 2019","9,177.000","9,177.000","9,177.000","9,177.000","0.31%"
"Aug 29, 2019","9,149.000","9,149.000","9,149.000","9,149.000","0.15%"
"Aug 28, 2019","9,135.000","9,135.000","9,135.000","9,135.000","1.87%"
"Aug 27, 2019","8,967.000","8,967.000","8,967.000","8,967.000","-0.01%"
"Aug 26, 2019","8,968.000","8,968.000","8,968.000","8,968.000","0.10%"
"Aug 23, 2019","8,959.000","8,959.000","8,959.000","8,959.000","-0.08%"
"Aug 22, 2019","8,966.000","8,966.000","8,966.000","8,966.000","0.03%"
"Aug 21, 2019","8,963.000","8,963.000","8,963.000","8,963.000","0.38%"
"Aug 20, 2019","8,929.000","8,929.000","8,929.000","8,929.000","-1.23%"
"Aug 19, 2019","9,040.000","9,040.000","9,040.000","9,040.000","-0.06%"
"Aug 16, 2019","9,045.000","9,045.000","9,045.000","9,045.000","0.14%"
"Aug 15, 2019","9,032.000","9,032.000","9,032.000","9,032.000","0.97%"
"Aug 14, 2019","8,945.000","8,945.000","8,945.000","8,945.000","-0.29%"
"Aug 13, 2019","8,971.000","8,971.000","8,971.000","8,971.000","0.54%"
"Aug 09, 2019","8,923.000","8,923.000","8,923.000","8,923.000","-0.80%"
"Aug 08, 2019","8,995.000","8,995.000","8,995.000","8,995.000","2.66%"
"Aug 07, 2019","8,762.000","8,762.000","8,762.000","8,762.000","-0.01%"
"Aug 06, 2019","8,763.000","8,763.000","8,763.000","8,763.000","1.56%"
"Aug 05, 2019","8,628.000","8,628.000","8,628.000","8,628.000","0.91%"
"Aug 02, 2019","8,550.000","8,550.000","8,550.000","8,550.000","-0.01%"
"Aug 01, 2019","8,551.000","8,551.000","8,551.000","8,551.000","0.22%"
"Jul 31, 2019","8,532.000","8,532.000","8,532.000","8,532.000","0.34%"
"Jul 30, 2019","8,503.000","8,503.000","8,503.000","8,503.000","-0.09%"
"Jul 29, 2019","8,511.000","8,511.000","8,511.000","8,511.000","0.41%"
"Jul 26, 2019","8,476.000","8,476.000","8,476.000","8,476.000","-0.78%"
"Jul 25, 2019","8,543.000","8,543.000","8,543.000","8,543.000","-0.04%"
"Jul 24, 2019","8,546.000","8,546.000","8,546.000","8,546.000","-0.16%"
"Jul 23, 2019","8,560.000","8,560.000","8,560.000","8,560.000","-0.82%"
"Jul 22, 2019","8,631.000","8,631.000","8,631.000","8,631.000","1.52%"
"Jul 19, 2019","8,502.000","8,502.000","8,502.000","8,502.000","0.50%"
"Jul 18, 2019","8,460.000","8,460.000","8,460.000","8,460.000","0.02%"
"Jul 17, 2019","8,458.000","8,458.000","8,458.000","8,458.000","-0.19%"
"Jul 16, 2019","8,474.000","8,474.000","8,474.000","8,474.000","-0.13%"
"Jul 12, 2019","8,485.000","8,485.000","8,485.000","8,485.000","0.37%"
"Jul 11, 2019","8,454.000","8,454.000","8,454.000","8,454.000","1.31%"
"Jul 10, 2019","8,345.000","8,345.000","8,345.000","8,345.000","-0.61%"
"Jul 09, 2019","8,396.000","8,396.000","8,396.000","8,396.000","0.67%"
"Jul 08, 2019","8,340.000","8,340.000","8,340.000","8,340.000","-1.85%"
"Jul 05, 2019","8,497.000","8,497.000","8,497.000","8,497.000","0.09%"
"Jul 04, 2019","8,489.000","8,489.000","8,489.000","8,489.000","1.58%"
"Jul 03, 2019","8,357.000","8,357.000","8,357.000","8,357.000","0.18%"
"Jul 02, 2019","8,342.000","8,342.000","8,342.000","8,342.000","-1.34%"
"Jul 01, 2019","8,455.000","8,455.000","8,455.000","8,455.000","0.42%"
"Jun 28, 2019","8,420.000","8,420.000","8,420.000","8,420.000","-0.09%"
"Jun 27, 2019","8,428.000","8,428.000","8,428.000","8,428.000","-1.89%"
"Jun 26, 2019","8,590.000","8,590.000","8,590.000","8,590.000","1.66%"
"Jun 25, 2019","8,450.000","8,450.000","8,450.000","8,450.000","0.60%"
"Jun 24, 2019","8,400.000","8,400.000","8,400.000","8,400.000","1.20%"
"Jun 21, 2019","8,300.000","8,300.000","8,300.000","8,300.000","2.55%"
"Jun 20, 2019","8,094.000","8,094.000","8,094.000","8,094.000","0.19%"
"Jun 19, 2019","8,079.000","8,079.000","8,079.000","8,079.000","-0.01%"
"Jun 18, 2019","8,080.000","8,080.000","8,080.000","8,080.000","-0.72%"
"Jun 17, 2019","8,139.000","8,139.000","8,139.000","8,139.000","1.11%"
"Jun 14, 2019","8,050.000","8,050.000","8,050.000","8,050.000","0.25%"
"Jun 13, 2019","8,030.000","8,030.000","8,030.000","8,030.000","0.74%"
"Jun 12, 2019","7,971.000","7,971.000","7,971.000","7,971.000","-1.21%"
"Jun 11, 2019","8,069.000","8,069.000","8,069.000","8,069.000","-0.02%"
"Jun 10, 2019","8,071.000","8,071.000","8,071.000","8,071.000","0.36%"
"Jun 07, 2019","8,042.000","8,042.000","8,042.000","8,042.000","-0.11%"
"Jun 06, 2019","8,051.000","8,051.000","8,051.000","8,051.000","0.79%"
"Jun 05, 2019","7,988.000","7,988.000","7,988.000","7,988.000","0.52%"
"Jun 04, 2019","7,947.000","7,947.000","7,947.000","7,947.000","1.60%"
"Jun 03, 2019","7,822.000","7,822.000","7,822.000","7,822.000","1.15%"
"May 31, 2019","7,733.000","7,733.000","7,733.000","7,733.000","-0.01%"
"May 30, 2019","7,734.000","7,734.000","7,734.000","7,734.000","0.14%"
"May 29, 2019","7,723.000","7,723.000","7,723.000","7,723.000","-0.35%"
"May 28, 2019","7,750.000","7,750.000","7,750.000","7,750.000","0.00%"
"May 27, 2019","7,750.000","7,750.000","7,750.000","7,750.000","-0.12%"
"May 24, 2019","7,759.000","7,759.000","7,759.000","7,759.000","0.75%"
"May 23, 2019","7,701.000","7,701.000","7,701.000","7,701.000","0.21%"
"May 22, 2019","7,685.000","7,685.000","7,685.000","7,685.000","-0.34%"
"May 21, 2019","7,711.000","7,711.000","7,711.000","7,711.000","-0.31%"
"May 20, 2019","7,735.000","7,735.000","7,735.000","7,735.000","-0.88%"
"May 17, 2019","7,804.000","7,804.000","7,804.000","7,804.000","-0.69%"
"May 16, 2019","7,858.000","7,858.000","7,858.000","7,858.000","0.17%"
"May 15, 2019","7,845.000","7,845.000","7,845.000","7,845.000","0.20%"
"May 14, 2019","7,829.000","7,829.000","7,829.000","7,829.000","0.51%"
"May 13, 2019","7,789.000","7,789.000","7,789.000","7,789.000","0.04%"
"May 10, 2019","7,786.000","7,786.000","7,786.000","7,786.000","0.06%"
"May 09, 2019","7,781.000","7,781.000","7,781.000","7,781.000","0.30%"
"May 08, 2019","7,758.000","7,758.000","7,758.000","7,758.000","0.19%"
"May 07, 2019","7,743.000","7,743.000","7,743.000","7,743.000","-0.31%"
"Apr 26, 2019","7,767.000","7,767.000","7,767.000","7,767.000","0.86%"
"Apr 25, 2019","7,701.000","7,701.000","7,701.000","7,701.000","0.03%"
"Apr 24, 2019","7,699.000","7,699.000","7,699.000","7,699.000","-0.49%"
"Apr 23, 2019","7,737.000","7,737.000","7,737.000","7,737.000","-0.03%"
"Apr 22, 2019","7,739.000","7,739.000","7,739.000","7,739.000","-0.01%"
"Apr 19, 2019","7,740.000","7,740.000","7,740.000","7,740.000","0.10%"
"Apr 18, 2019","7,732.000","7,732.000","7,732.000","7,732.000","-0.18%"
"Apr 17, 2019","7,746.000","7,746.000","7,746.000","7,746.000","-0.73%"
"Apr 16, 2019","7,803.000","7,803.000","7,803.000","7,803.000","-0.66%"
"Apr 15, 2019","7,855.000","7,855.000","7,855.000","7,855.000","-0.38%"
"Apr 12, 2019","7,885.000","7,885.000","7,885.000","7,885.000","-0.50%"
"Apr 11, 2019","7,925.000","7,925.000","7,925.000","7,925.000","0.16%"
"Apr 10, 2019","7,912.000","7,912.000","7,912.000","7,912.000","0.34%"
"Apr 09, 2019","7,885.000","7,885.000","7,885.000","7,885.000","0.90%"
"Apr 08, 2019","7,815.000","7,815.000","7,815.000","7,815.000","0.39%"
"Apr 05, 2019","7,785.000","7,785.000","7,785.000","7,785.000","-0.71%"
"Apr 04, 2019","7,841.000","7,841.000","7,841.000","7,841.000","0.01%"
"Apr 03, 2019","7,840.000","7,840.000","7,840.000","7,840.000","-0.25%"
"Apr 02, 2019","7,860.000","7,860.000","7,860.000","7,860.000","-0.15%"
"Apr 01, 2019","7,872.000","7,872.000","7,872.000","7,872.000","-0.03%"
"Mar 29, 2019","7,874.000","7,874.000","7,874.000","7,874.000","-1.11%"
"Mar 28, 2019","7,962.000","7,962.000","7,962.000","7,962.000","-0.51%"
"Mar 27, 2019","8,003.000","8,003.000","8,003.000","8,003.000","-0.25%"
"Mar 26, 2019","8,023.000","8,023.000","8,023.000","8,023.000","0.60%"
"Mar 25, 2019","7,975.000","7,975.000","7,975.000","7,975.000","0.09%"
"Mar 22, 2019","7,968.000","7,968.000","7,968.000","7,968.000","0.11%"
"Mar 20, 2019","7,959.000","7,959.000","7,959.000","7,959.000","0.28%"
"Mar 19, 2019","7,937.000","7,937.000","7,937.000","7,937.000","0.01%"
"Mar 18, 2019","7,936.000","7,936.000","7,936.000","7,936.000","0.57%"
"Mar 15, 2019","7,891.000","7,891.000","7,891.000","7,891.000","-0.85%"
"Mar 14, 2019","7,959.000","7,959.000","7,959.000","7,959.000","0.75%"
"Mar 13, 2019","7,900.000","7,900.000","7,900.000","7,900.000","0.30%"
"Mar 12, 2019","7,876.000","7,876.000","7,876.000","7,876.000","-0.29%"
"Mar 11, 2019","7,899.000","7,899.000","7,899.000","7,899.000","0.82%"
"Mar 08, 2019","7,835.000","7,835.000","7,835.000","7,835.000","-0.05%"
"Mar 07, 2019","7,839.000","7,839.000","7,839.000","7,839.000","0.14%"
"Mar 06, 2019","7,828.000","7,828.000","7,828.000","7,828.000","-0.11%"
"Mar 05, 2019","7,837.000","7,837.000","7,837.000","7,837.000","-1.98%"
"Mar 04, 2019","7,995.000","7,995.000","7,995.000","7,995.000","-0.57%"
"Mar 01, 2019","8,041.000","8,041.000","8,041.000","8,041.000","-0.27%"
"Feb 28, 2019","8,063.000","8,063.000","8,063.000","8,063.000","-0.05%"
"Feb 27, 2019","8,067.000","8,067.000","8,067.000","8,067.000","-0.57%"
"Feb 26, 2019","8,113.000","8,113.000","8,113.000","8,113.000","0.26%"
"Feb 25, 2019","8,092.000","8,092.000","8,092.000","8,092.000","-0.33%"
"Feb 22, 2019","8,119.000","8,119.000","8,119.000","8,119.000","-0.93%"
"Feb 21, 2019","8,195.000","8,195.000","8,195.000","8,195.000","0.84%"
"Feb 20, 2019","8,127.000","8,127.000","8,127.000","8,127.000","0.51%"
"Feb 19, 2019","8,086.000","8,086.000","8,086.000","8,086.000","0.66%"
"Feb 18, 2019","8,033.000","8,033.000","8,033.000","8,033.000","0.36%"
"Feb 15, 2019","8,004.000","8,004.000","8,004.000","8,004.000","0.01%"
"Feb 14, 2019","8,003.000","8,003.000","8,003.000","8,003.000","0.21%"
"Feb 13, 2019","7,986.000","7,986.000","7,986.000","7,986.000","0.26%"
"Feb 12, 2019","7,965.000","7,965.000","7,965.000","7,965.000","-0.45%"
"Feb 08, 2019","8,001.000","8,001.000","8,001.000","8,001.000","-0.05%"
"Feb 07, 2019","8,005.000","8,005.000","8,005.000","8,005.000","-0.29%"
"Feb 06, 2019","8,028.000","8,028.000","8,028.000","8,028.000","0.15%"
"Feb 05, 2019","8,016.000","8,016.000","8,016.000","8,016.000","-0.51%"
"Feb 04, 2019","8,057.000","8,057.000","8,057.000","8,057.000","-0.24%"
"Feb 01, 2019","8,076.000","8,076.000","8,076.000","8,076.000","0.81%"
"Jan 31, 2019","8,011.000","8,011.000","8,011.000","8,011.000","0.23%"
"Jan 30, 2019","7,993.000","7,993.000","7,993.000","7,993.000","0.40%"
"Jan 29, 2019","7,961.000","7,961.000","7,961.000","7,961.000","0.61%"
"Jan 28, 2019","7,913.000","7,913.000","7,913.000","7,913.000","0.75%"
"Jan 25, 2019","7,854.000","7,854.000","7,854.000","7,854.000","0.29%"
"Jan 24, 2019","7,831.000","7,831.000","7,831.000","7,831.000","-0.05%"
"Jan 23, 2019","7,835.000","7,835.000","7,835.000","7,835.000","0.05%"
"Jan 22, 2019","7,831.000","7,831.000","7,831.000","7,831.000","-0.24%"
"Jan 21, 2019","7,850.000","7,850.000","7,850.000","7,850.000","-0.53%"
"Jan 18, 2019","7,892.000","7,892.000","7,892.000","7,892.000","-0.13%"
"Jan 17, 2019","7,902.000","7,902.000","7,902.000","7,902.000","-0.30%"
"Jan 16, 2019","7,926.000","7,926.000","7,926.000","7,926.000","0.23%"
"Jan 15, 2019","7,908.000","7,908.000","7,908.000","7,908.000","-0.09%"
"Jan 11, 2019","7,915.000","7,915.000","7,915.000","7,915.000","0.36%"
"Jan 10, 2019","7,887.000","7,887.000","7,887.000","7,887.000","0.03%"
"Jan 09, 2019","7,885.000","7,885.000","7,885.000","7,885.000","-0.44%"
"Jan 08, 2019","7,920.000","7,920.000","7,920.000","7,920.000","0.92%"
"Jan 07, 2019","7,848.000","7,848.000","7,848.000","7,848.000","-0.78%"
"Jan 04, 2019","7,910.000","7,910.000","7,910.000","7,910.000","1.57%"
"Dec 28, 2018","7,788.000","7,788.000","7,788.000","7,788.000","0.74%"
"Dec 27, 2018","7,731.000","7,731.000","7,731.000","7,731.000","0.00%"
"Dec 26, 2018","7,731.000","7,731.000","7,731.000","7,731.000","-0.03%"
"Dec 25, 2018","7,733.000","7,733.000","7,733.000","7,733.000","-0.17%"
"Dec 21, 2018","7,746.000","7,746.000","7,746.000","7,746.000","0.31%"
"Dec 20, 2018","7,722.000","7,722.000","7,722.000","7,722.000","0.65%"
"Dec 19, 2018","7,672.000","7,672.000","7,672.000","7,672.000","0.34%"
"Dec 18, 2018","7,646.000","7,646.000","7,646.000","7,646.000","0.63%"
"Dec 17, 2018","7,598.000","7,598.000","7,598.000","7,598.000","-0.63%"
"Dec 14, 2018","7,646.000","7,646.000","7,646.000","7,646.000","-0.39%"
"Dec 13, 2018","7,676.000","7,676.000","7,676.000","7,676.000","0.03%"
"Dec 12, 2018","7,674.000","7,674.000","7,674.000","7,674.000","0.00%"
"Dec 11, 2018","7,674.000","7,674.000","7,674.000","7,674.000","0.16%"
"Dec 10, 2018","7,662.000","7,662.000","7,662.000","7,662.000","0.14%"
"Dec 07, 2018","7,651.000","7,651.000","7,651.000","7,651.000","0.39%"
"Dec 06, 2018","7,621.000","7,621.000","7,621.000","7,621.000","-0.38%"
"Dec 05, 2018","7,650.000","7,650.000","7,650.000","7,650.000","0.79%"
"Dec 04, 2018","7,590.000","7,590.000","7,590.000","7,590.000","1.17%"
"Dec 03, 2018","7,502.000","7,502.000","7,502.000","7,502.000","-0.85%"
"Nov 30, 2018","7,566.000","7,566.000","7,566.000","7,566.000","1.16%"
"Nov 29, 2018","7,479.000","7,479.000","7,479.000","7,479.000","-0.69%"
"Nov 28, 2018","7,531.000","7,531.000","7,531.000","7,531.000","-0.21%"
"Nov 27, 2018","7,547.000","7,547.000","7,547.000","7,547.000","0.09%"
"Nov 26, 2018","7,540.000","7,540.000","7,540.000","7,540.000","-0.24%"
"Nov 22, 2018","7,558.000","7,558.000","7,558.000","7,558.000","0.12%"
"Nov 21, 2018","7,549.000","7,549.000","7,549.000","7,549.000","0.11%"
"Nov 20, 2018","7,541.000","7,541.000","7,541.000","7,541.000","-0.07%"
"Nov 19, 2018","7,546.000","7,546.000","7,546.000","7,546.000","0.95%"
"Nov 16, 2018","7,475.000","7,475.000","7,475.000","7,475.000","0.58%"
"Nov 15, 2018","7,432.000","7,432.000","7,432.000","7,432.000","0.20%"
"Nov 14, 2018","7,417.000","7,417.000","7,417.000","7,417.000","-0.42%"
"Nov 13, 2018","7,448.000","7,448.000","7,448.000","7,448.000","-0.49%"
"Nov 12, 2018","7,485.000","7,485.000","7,485.000","7,485.000","-1.06%"
"Nov 09, 2018","7,565.000","7,565.000","7,565.000","7,565.000","-0.47%"
"Nov 08, 2018","7,601.000","7,601.000","7,601.000","7,601.000","0.00%"
"Nov 07, 2018","7,601.000","7,601.000","7,601.000","7,601.000","-0.07%"
"Nov 06, 2018","7,606.000","7,606.000","7,606.000","7,606.000","-0.12%"
"Nov 05, 2018","7,615.000","7,615.000","7,615.000","7,615.000","0.05%"
"Nov 02, 2018","7,611.000","7,611.000","7,611.000","7,611.000","1.29%"
"Nov 01, 2018","7,514.000","7,514.000","7,514.000","7,514.000","-0.86%"
"Oct 31, 2018","7,579.000","7,579.000","7,579.000","7,579.000","-0.43%"
"Oct 30, 2018","7,612.000","7,612.000","7,612.000","7,612.000","-0.26%"
"Oct 29, 2018","7,632.000","7,632.000","7,632.000","7,632.000","0.21%"
"Oct 26, 2018","7,616.000","7,616.000","7,616.000","7,616.000","0.00%"
"Oct 25, 2018","7,616.000","7,616.000","7,616.000","7,616.000","-0.30%"
"Oct 24, 2018","7,639.000","7,639.000","7,639.000","7,639.000","0.96%"
"Oct 23, 2018","7,566.000","7,566.000","7,566.000","7,566.000","-0.46%"
"Oct 22, 2018","7,601.000","7,601.000","7,601.000","7,601.000","0.50%"
"Oct 19, 2018","7,563.000","7,563.000","7,563.000","7,563.000","-0.63%"
"Oct 18, 2018","7,611.000","7,611.000","7,611.000","7,611.000","-0.14%"
"Oct 17, 2018","7,622.000","7,622.000","7,622.000","7,622.000","0.05%"
"Oct 16, 2018","7,618.000","7,618.000","7,618.000","7,618.000","0.81%"
"Oct 15, 2018","7,557.000","7,557.000","7,557.000","7,557.000","1.27%"
"Oct 12, 2018","7,462.000","7,462.000","7,462.000","7,462.000","1.28%"
"Oct 11, 2018","7,368.000","7,368.000","7,368.000","7,368.000","0.23%"
"Oct 10, 2018","7,351.000","7,351.000","7,351.000","7,351.000","-0.12%"
"Oct 09, 2018","7,360.000","7,360.000","7,360.000","7,360.000","-1.39%"
"Oct 05, 2018","7,464.000","7,464.000","7,464.000","7,464.000","0.17%"
"Oct 04, 2018","7,451.000","7,451.000","7,451.000","7,451.000","-0.17%"
"Oct 03, 2018","7,464.000","7,464.000","7,464.000","7,464.000","1.17%"
"Oct 02, 2018","7,378.000","7,378.000","7,378.000","7,378.000","0.29%"
"Oct 01, 2018","7,357.000","7,357.000","7,357.000","7,357.000","-0.04%"
"Sep 28, 2018","7,360.000","7,360.000","7,360.000","7,360.000","-0.59%"
"Sep 27, 2018","7,404.000","7,404.000","7,404.000","7,404.000","-0.64%"
"Sep 26, 2018","7,452.000","7,452.000","7,452.000","7,452.000","-0.08%"
"Sep 25, 2018","7,458.000","7,458.000","7,458.000","7,458.000","-0.51%"
"Sep 21, 2018","7,496.000","7,496.000","7,496.000","7,496.000","0.43%"
"Sep 20, 2018","7,464.000","7,464.000","7,464.000","7,464.000","0.24%"
"Sep 19, 2018","7,446.000","7,446.000","7,446.000","7,446.000","-0.16%"
"Sep 18, 2018","7,458.000","7,458.000","7,458.000","7,458.000","-0.81%"
"Sep 14, 2018","7,519.000","7,519.000","7,519.000","7,519.000","1.17%"
"Sep 13, 2018","7,432.000","7,432.000","7,432.000","7,432.000","0.61%"
"Sep 12, 2018","7,387.000","7,387.000","7,387.000","7,387.000","-0.70%"
"Sep 11, 2018","7,439.000","7,439.000","7,439.000","7,439.000","-0.20%"
"Sep 10, 2018","7,454.000","7,454.000","7,454.000","7,454.000","-0.53%"
"Sep 07, 2018","7,494.000","7,494.000","7,494.000","7,494.000","0.81%"
"Sep 06, 2018","7,434.000","7,434.000","7,434.000","7,434.000","0.47%"
"Sep 05, 2018","7,399.000","7,399.000","7,399.000","7,399.000","-0.88%"
"Sep 04, 2018","7,465.000","7,465.000","7,465.000","7,465.000","-0.21%"
"Sep 03, 2018","7,481.000","7,481.000","7,481.000","7,481.000","0.42%"
"Aug 31, 2018","7,450.000","7,450.000","7,450.000","7,450.000","-0.57%"
"Aug 30, 2018","7,493.000","7,493.000","7,493.000","7,493.000","-0.53%"
"Aug 29, 2018","7,533.000","7,533.000","7,533.000","7,533.000","1.20%"
"Aug 28, 2018","7,444.000","7,444.000","7,444.000","7,444.000","-0.01%"
"Aug 27, 2018","7,445.000","7,445.000","7,445.000","7,445.000","0.40%"
"Aug 24, 2018","7,415.000","7,415.000","7,415.000","7,415.000","-0.47%"
"Aug 23, 2018","7,450.000","7,450.000","7,450.000","7,450.000","0.46%"
"Aug 22, 2018","7,416.000","7,416.000","7,416.000","7,416.000","0.54%"
"Aug 21, 2018","7,376.000","7,376.000","7,376.000","7,376.000","0.60%"
"Aug 20, 2018","7,332.000","7,332.000","7,332.000","7,332.000","-0.29%"
"Aug 17, 2018","7,353.000","7,353.000","7,353.000","7,353.000","-0.03%"
"Aug 16, 2018","7,355.000","7,355.000","7,355.000","7,355.000","-1.25%"
"Aug 15, 2018","7,448.000","7,448.000","7,448.000","7,448.000","-0.29%"
"Aug 14, 2018","7,470.000","7,470.000","7,470.000","7,470.000","-1.29%"
"Aug 13, 2018","7,568.000","7,568.000","7,568.000","7,568.000","0.00%"
"Aug 10, 2018","7,568.000","7,568.000","7,568.000","7,568.000","0.38%"
"Aug 09, 2018","7,539.000","7,539.000","7,539.000","7,539.000","-0.11%"
"Aug 08, 2018","7,547.000","7,547.000","7,547.000","7,547.000","0.08%"
"Aug 07, 2018","7,541.000","7,541.000","7,541.000","7,541.000","-0.55%"
"Aug 06, 2018","7,583.000","7,583.000","7,583.000","7,583.000","0.04%"
"Aug 03, 2018","7,580.000","7,580.000","7,580.000","7,580.000","-0.33%"
"Aug 02, 2018","7,605.000","7,605.000","7,605.000","7,605.000","0.00%"
"Aug 01, 2018","7,605.000","7,605.000","7,605.000","7,605.000","-0.24%"
"Jul 31, 2018","7,623.000","7,623.000","7,623.000","7,623.000","-0.16%"
"Jul 30, 2018","7,635.000","7,635.000","7,635.000","7,635.000","-0.22%"
"Jul 27, 2018","7,652.000","7,652.000","7,652.000","7,652.000","-0.27%"
"Jul 26, 2018","7,673.000","7,673.000","7,673.000","7,673.000","0.24%"
"Jul 25, 2018","7,655.000","7,655.000","7,655.000","7,655.000","0.12%"
"Jul 24, 2018","7,646.000","7,646.000","7,646.000","7,646.000","-0.30%"
"Jul 23, 2018","7,669.000","7,669.000","7,669.000","7,669.000","0.91%"
"Jul 20, 2018","7,600.000","7,600.000","7,600.000","7,600.000","-0.46%"
"Jul 19, 2018","7,635.000","7,635.000","7,635.000","7,635.000","-0.69%"
"Jul 18, 2018","7,688.000","7,688.000","7,688.000","7,688.000","-0.83%"
"Jul 17, 2018","7,752.000","7,752.000","7,752.000","7,752.000","-0.41%"
"Jul 13, 2018","7,784.000","7,784.000","7,784.000","7,784.000","-0.45%"
"Jul 12, 2018","7,819.000","7,819.000","7,819.000","7,819.000","-0.23%"
"Jul 11, 2018","7,837.000","7,837.000","7,837.000","7,837.000","-0.65%"
"Jul 10, 2018","7,888.000","7,888.000","7,888.000","7,888.000","0.54%"
"Jul 09, 2018","7,846.000","7,846.000","7,846.000","7,846.000","-0.05%"
"Jul 06, 2018","7,850.000","7,850.000","7,850.000","7,850.000","0.13%"
"Jul 05, 2018","7,840.000","7,840.000","7,840.000","7,840.000","0.18%"
"Jul 04, 2018","7,826.000","7,826.000","7,826.000","7,826.000","0.41%"
