"Date","Price","Open","High","Low","Change %"
"Apr 19, 2017","113,429.000","113,429.000","113,429.000","113,429.000","0.11%"
"Apr 18, 2017","113,310.000","113,310.000","113,310.000","113,310.000","0.10%"
"Apr 13, 2017","113,193.000","113,193.000","113,193.000","113,193.000","0.04%"
"Apr 12, 2017","113,152.000","113,152.000","113,152.000","113,152.000","0.20%"
"Apr 11, 2017","112,929.000","112,929.000","112,929.000","112,929.000","0.10%"
"Apr 10, 2017","112,817.000","112,817.000","112,817.000","112,817.000","-0.04%"
"Apr 07, 2017","112,867.000","112,867.000","112,867.000","112,867.000","0.10%"
"Apr 06, 2017","112,750.000","112,750.000","112,750.000","112,750.000","0.14%"
"Apr 05, 2017","112,596.000","112,596.000","112,596.000","112,596.000","-0.03%"
"Apr 04, 2017","112,625.000","112,625.000","112,625.000","112,625.000","0.01%"
"Apr 03, 2017","112,610.000","112,610.000","112,610.000","112,610.000","-0.06%"
"Mar 31, 2017","112,674.000","112,674.000","112,674.000","112,674.000","-0.08%"
"Mar 30, 2017","112,764.000","112,764.000","112,764.000","112,764.000","-0.10%"
"Mar 29, 2017","112,882.000","112,882.000","112,882.000","112,882.000","0.03%"
"Mar 28, 2017","112,851.000","112,851.000","112,851.000","112,851.000","0.04%"
"Mar 27, 2017","112,801.000","112,801.000","112,801.000","112,801.000","0.05%"
"Mar 24, 2017","112,745.000","112,745.000","112,745.000","112,745.000","-0.05%"
"Mar 23, 2017","112,806.000","112,806.000","112,806.000","112,806.000","0.00%"
"Mar 22, 2017","112,803.000","112,803.000","112,803.000","112,803.000","0.10%"
"Mar 21, 2017","112,694.000","112,694.000","112,694.000","112,694.000","0.09%"
"Mar 17, 2017","112,588.000","112,588.000","112,588.000","112,588.000","-0.03%"
"Mar 16, 2017","112,626.000","112,626.000","112,626.000","112,626.000","0.23%"
"Mar 15, 2017","112,369.000","112,369.000","112,369.000","112,369.000","0.02%"
"Mar 14, 2017","112,347.000","112,347.000","112,347.000","112,347.000","0.03%"
"Mar 13, 2017","112,316.000","112,316.000","112,316.000","112,316.000","-0.00%"
"Mar 10, 2017","112,318.000","112,318.000","112,318.000","112,318.000","-0.07%"
"Mar 09, 2017","112,399.000","112,399.000","112,399.000","112,399.000","-0.09%"
"Mar 08, 2017","112,503.000","112,503.000","112,503.000","112,503.000","-0.11%"
"Mar 07, 2017","112,630.000","112,630.000","112,630.000","112,630.000","-0.08%"
"Mar 06, 2017","112,721.000","112,721.000","112,721.000","112,721.000","0.10%"
"Mar 03, 2017","112,611.000","112,611.000","112,611.000","112,611.000","0.16%"
"Mar 02, 2017","112,436.000","112,436.000","112,436.000","112,436.000","-0.16%"
"Mar 01, 2017","112,619.000","112,619.000","112,619.000","112,619.000","-0.20%"
"Feb 28, 2017","112,849.000","112,849.000","112,849.000","112,849.000","0.01%"
"Feb 27, 2017","112,842.000","112,842.000","112,842.000","112,842.000","0.24%"
"Feb 24, 2017","112,571.000","112,571.000","112,571.000","112,571.000","0.09%"
"Feb 23, 2017","112,473.000","112,473.000","112,473.000","112,473.000","0.22%"
"Feb 22, 2017","112,223.000","112,223.000","112,223.000","112,223.000","0.14%"
"Feb 21, 2017","112,067.000","112,067.000","112,067.000","112,067.000","0.00%"
"Feb 20, 2017","112,063.000","112,063.000","112,063.000","112,063.000","-0.01%"
"Feb 17, 2017","112,069.000","112,069.000","112,069.000","112,069.000","-0.02%"
"Feb 16, 2017","112,090.000","112,090.000","112,090.000","112,090.000","-0.06%"
"Feb 15, 2017","112,162.000","112,162.000","112,162.000","112,162.000","0.05%"
"Feb 14, 2017","112,109.000","112,109.000","112,109.000","112,109.000","-0.17%"
"Feb 13, 2017","112,299.000","112,299.000","112,299.000","112,299.000","-0.08%"
"Feb 10, 2017","112,384.000","112,384.000","112,384.000","112,384.000","0.08%"
"Feb 09, 2017","112,294.000","112,294.000","112,294.000","112,294.000","0.26%"
"Feb 08, 2017","112,000.000","112,000.000","112,000.000","112,000.000","0.01%"
"Feb 07, 2017","111,989.000","111,989.000","111,989.000","111,989.000","0.04%"
"Feb 06, 2017","111,946.000","111,946.000","111,946.000","111,946.000","-0.24%"
"Feb 03, 2017","112,218.000","112,218.000","112,218.000","112,218.000","0.04%"
"Feb 02, 2017","112,177.000","112,177.000","112,177.000","112,177.000","-0.19%"
"Feb 01, 2017","112,390.000","112,390.000","112,390.000","112,390.000","-0.08%"
"Jan 31, 2017","112,480.000","112,480.000","112,480.000","112,480.000","-0.01%"
"Jan 30, 2017","112,490.000","112,490.000","112,490.000","112,490.000","-0.02%"
"Jan 27, 2017","112,511.000","112,511.000","112,511.000","112,511.000","0.07%"
"Jan 26, 2017","112,436.000","112,436.000","112,436.000","112,436.000","-0.26%"
"Jan 25, 2017","112,732.000","112,732.000","112,732.000","112,732.000","-0.17%"
"Jan 24, 2017","112,923.000","112,923.000","112,923.000","112,923.000","0.06%"
"Jan 23, 2017","112,850.000","112,850.000","112,850.000","112,850.000","0.10%"
"Jan 20, 2017","112,739.000","112,739.000","112,739.000","112,739.000","-0.11%"
"Jan 19, 2017","112,858.000","112,858.000","112,858.000","112,858.000","-0.26%"
"Jan 18, 2017","113,156.000","113,156.000","113,156.000","113,156.000","0.02%"
"Jan 17, 2017","113,137.000","113,137.000","113,137.000","113,137.000","0.04%"
"Jan 16, 2017","113,090.000","113,090.000","113,090.000","113,090.000","-0.04%"
"Jan 13, 2017","113,133.000","113,133.000","113,133.000","113,133.000","0.02%"
"Jan 12, 2017","113,114.000","113,114.000","113,114.000","113,114.000","0.14%"
"Jan 11, 2017","112,952.000","112,952.000","112,952.000","112,952.000","-0.10%"
"Jan 10, 2017","113,065.000","113,065.000","113,065.000","113,065.000","-0.05%"
"Jan 06, 2017","113,122.000","113,122.000","113,122.000","113,122.000","0.15%"
"Jan 05, 2017","112,952.000","112,952.000","112,952.000","112,952.000","-0.06%"
"Jan 04, 2017","113,023.000","113,023.000","113,023.000","113,023.000","-0.24%"
"Dec 30, 2016","113,291.000","113,291.000","113,291.000","113,291.000","0.01%"
"Dec 29, 2016","113,281.000","113,281.000","113,281.000","113,281.000","0.13%"
"Dec 28, 2016","113,138.000","113,138.000","113,138.000","113,138.000","-0.11%"
"Dec 27, 2016","113,264.000","113,264.000","113,264.000","113,264.000","-0.04%"
"Dec 22, 2016","113,310.000","113,310.000","113,310.000","113,310.000","-0.06%"
"Dec 21, 2016","113,377.000","113,377.000","113,377.000","113,377.000","0.10%"
"Dec 20, 2016","113,264.000","113,264.000","113,264.000","113,264.000","0.20%"
"Dec 19, 2016","113,037.000","113,037.000","113,037.000","113,037.000","-0.13%"
"Dec 16, 2016","113,187.000","113,187.000","113,187.000","113,187.000","0.28%"
"Dec 15, 2016","112,869.000","112,869.000","112,869.000","112,869.000","-0.08%"
"Dec 14, 2016","112,962.000","112,962.000","112,962.000","112,962.000","0.42%"
"Dec 13, 2016","112,490.000","112,490.000","112,490.000","112,490.000","-0.08%"
"Dec 12, 2016","112,583.000","112,583.000","112,583.000","112,583.000","-0.54%"
"Dec 09, 2016","113,189.000","113,189.000","113,189.000","113,189.000","-0.28%"
"Dec 08, 2016","113,506.000","113,506.000","113,506.000","113,506.000","-0.14%"
"Dec 07, 2016","113,666.000","113,666.000","113,666.000","113,666.000","0.02%"
"Dec 06, 2016","113,648.000","113,648.000","113,648.000","113,648.000","-0.30%"
"Dec 05, 2016","113,994.000","113,994.000","113,994.000","113,994.000","0.11%"
"Dec 02, 2016","113,869.000","113,869.000","113,869.000","113,869.000","-0.04%"
"Dec 01, 2016","113,914.000","113,914.000","113,914.000","113,914.000","-0.18%"
"Nov 30, 2016","114,122.000","114,122.000","114,122.000","114,122.000","-0.05%"
"Nov 29, 2016","114,178.000","114,178.000","114,178.000","114,178.000","0.05%"
"Nov 28, 2016","114,121.000","114,121.000","114,121.000","114,121.000","0.28%"
"Nov 25, 2016","113,807.000","113,807.000","113,807.000","113,807.000","0.13%"
"Nov 24, 2016","113,663.000","113,663.000","113,663.000","113,663.000","-0.07%"
"Nov 22, 2016","113,741.000","113,741.000","113,741.000","113,741.000","-0.05%"
"Nov 21, 2016","113,802.000","113,802.000","113,802.000","113,802.000","0.01%"
"Nov 18, 2016","113,791.000","113,791.000","113,791.000","113,791.000","-0.33%"
"Nov 17, 2016","114,163.000","114,163.000","114,163.000","114,163.000","0.14%"
"Nov 16, 2016","114,008.000","114,008.000","114,008.000","114,008.000","-0.19%"
"Nov 15, 2016","114,228.000","114,228.000","114,228.000","114,228.000","-0.25%"
"Nov 14, 2016","114,518.000","114,518.000","114,518.000","114,518.000","-0.19%"
"Nov 11, 2016","114,733.000","114,733.000","114,733.000","114,733.000","-0.15%"
"Nov 10, 2016","114,904.000","114,904.000","114,904.000","114,904.000","-0.35%"
"Nov 09, 2016","115,304.000","115,304.000","115,304.000","115,304.000","0.13%"
"Nov 08, 2016","115,151.000","115,151.000","115,151.000","115,151.000","0.08%"
"Nov 07, 2016","115,061.000","115,061.000","115,061.000","115,061.000","-0.11%"
"Nov 04, 2016","115,187.000","115,187.000","115,187.000","115,187.000","0.00%"
"Nov 02, 2016","115,187.000","115,187.000","115,187.000","115,187.000","0.15%"
"Nov 01, 2016","115,010.000","115,010.000","115,010.000","115,010.000","0.01%"
"Oct 31, 2016","115,004.000","115,004.000","115,004.000","115,004.000","0.09%"
"Oct 28, 2016","114,904.000","114,904.000","114,904.000","114,904.000","-0.13%"
"Oct 27, 2016","115,048.000","115,048.000","115,048.000","115,048.000","-0.15%"
"Oct 26, 2016","115,226.000","115,226.000","115,226.000","115,226.000","0.07%"
"Oct 25, 2016","115,147.000","115,147.000","115,147.000","115,147.000","0.05%"
"Oct 24, 2016","115,090.000","115,090.000","115,090.000","115,090.000","0.02%"
"Oct 21, 2016","115,063.000","115,063.000","115,063.000","115,063.000","0.02%"
"Oct 20, 2016","115,043.000","115,043.000","115,043.000","115,043.000","0.06%"
"Oct 19, 2016","114,972.000","114,972.000","114,972.000","114,972.000","0.01%"
"Oct 18, 2016","114,957.000","114,957.000","114,957.000","114,957.000","-0.00%"
"Oct 17, 2016","114,962.000","114,962.000","114,962.000","114,962.000","-0.02%"
"Oct 14, 2016","114,986.000","114,986.000","114,986.000","114,986.000","-0.08%"
"Oct 13, 2016","115,079.000","115,079.000","115,079.000","115,079.000","0.09%"
"Oct 12, 2016","114,975.000","114,975.000","114,975.000","114,975.000","0.14%"
"Oct 11, 2016","114,815.000","114,815.000","114,815.000","114,815.000","-0.16%"
"Oct 07, 2016","114,997.000","114,997.000","114,997.000","114,997.000","-0.04%"
"Oct 06, 2016","115,042.000","115,042.000","115,042.000","115,042.000","-0.04%"
"Oct 05, 2016","115,088.000","115,088.000","115,088.000","115,088.000","-0.22%"
"Oct 04, 2016","115,345.000","115,345.000","115,345.000","115,345.000","-0.01%"
"Oct 03, 2016","115,356.000","115,356.000","115,356.000","115,356.000","-0.02%"
"Sep 30, 2016","115,384.000","115,384.000","115,384.000","115,384.000","-0.11%"
"Sep 29, 2016","115,513.000","115,513.000","115,513.000","115,513.000","0.04%"
"Sep 28, 2016","115,463.000","115,463.000","115,463.000","115,463.000","0.32%"
"Sep 27, 2016","115,096.000","115,096.000","115,096.000","115,096.000","0.04%"
"Sep 26, 2016","115,046.000","115,046.000","115,046.000","115,046.000","-0.04%"
"Sep 23, 2016","115,092.000","115,092.000","115,092.000","115,092.000","0.37%"
"Sep 21, 2016","114,673.000","114,673.000","114,673.000","114,673.000","-0.21%"
"Sep 20, 2016","114,917.000","114,917.000","114,917.000","114,917.000","0.37%"
"Sep 16, 2016","114,498.000","114,498.000","114,498.000","114,498.000","-0.03%"
